x,theta,dx,dtheta,t
-0.00775200097167025,-0.0616051804320774,0.00356709905224211,-0.0605175122557312,4.83
-0.00771626130495181,-0.0622069189415763,0.00358315756357137,-0.0598538329164448,4.84
-0.00768035908916715,-0.0628020585651866,0.0035989524083447,-0.0591912807538772,4.85
-0.00764429627325328,-0.0633906176921669,0.00361448494126397,-0.0585298839648666,4.86
-0.00760807517272215,-0.0639726101742755,0.00362975023358207,-0.0578696100475464,4.87
-0.0075717005026528,-0.0645480214868558,0.00364471551038358,-0.0572101600354035,4.88
-0.00753517566836786,-0.0651168561457763,0.00365938092148786,-0.0565515529312708,4.89
-0.00749850371686702,-0.0656791233325157,0.00367375227507479,-0.0558938619048478,4.9
-0.00746168766494233,-0.0662348325965657,0.0036878351352033,-0.0552371574577147,4.91
-0.00742473049917817,-0.0667839938554303,0.00370163482181141,-0.054581507423332,4.92
-0.00738763517595128,-0.0673266173946266,0.00371515641071621,-0.0539269769670405,4.93
-0.00735040462143074,-0.0678627138676843,0.00372840473361385,-0.0532736285860617,4.94
-0.007313041731578,-0.0683922942961455,0.00374138437807957,-0.0526215221094976,4.95
-0.00727554937214681,-0.0689153700695655,0.00375409968756767,-0.0519707146983305,4.96
-0.00723793037868332,-0.0694319529455121,0.00376655476141153,-0.0513212608454232,4.97
-0.007200187556526,-0.0699420550495658,0.00377875345482359,-0.0506732123755189,4.98
-0.00716232368080567,-0.0704456888753198,0.00379069937889539,-0.0500266184452416,4.99
-0.0071243414964455,-0.07094286728438,0.00380239590059752,-0.0493815255430954,5
-0.00708624371816101,-0.0714336035063652,0.00381384614277964,-0.048737977489465,5.01
-0.00704803303046006,-0.0719179111389068,0.0038250529841705,-0.0480960154366154,5.02
-0.00700971208764287,-0.0723958041476487,0.00383601905937792,-0.0474556778686925,5.03
-0.006971283513802,-0.0728672968662479,0.00384674675888878,-0.0468170006017222,5.04
-0.00693274990282236,-0.0733324039963739,0.00385723822906904,-0.0461800167836112,5.05
-0.00689411381838119,-0.073791140607709,0.00386749537216374,-0.0455447568941463,5.06
-0.00685537779394812,-0.0742435221379481,0.00387751984629698,-0.0449112487449952,5.07
-0.00681654433278509,-0.0746895643927988,0.00388731306547195,-0.0442795174797057,5.08
-0.00677761590794639,-0.0751292835459817,0.00389687619957088,-0.0436495855737063,5.09
-0.00673859496227868,-0.0755626961392298,0.00390621017435512,-0.0430214728343058,5.1
-0.00669948390842095,-0.075989819082289,0.00391531567146505,-0.0423951964006936,5.11
-0.00666028512880455,-0.0764106696529178,0.00392419312842015,-0.0417707707439395,5.12
-0.00662100097565315,-0.0768252654968874,0.00393284273861895,-0.0411482076669938,5.13
-0.00658163377098281,-0.077233624627982,0.00394126445133909,-0.0405275163046873,5.14
-0.00654218580660189,-0.0776357654279982,0.00394945797173724,-0.0399087031237309,5.15
-0.00650265934411115,-0.0780317066467453,0.00395742276084918,-0.0392917719227167,5.16
-0.00646305661490366,-0.0784214674020457,0.00396515803558972,-0.0386767238321166,5.17
-0.00642337982016484,-0.078805067179734,0.00397266276875279,-0.0380635573142832,5.18
-0.00638363113087247,-0.0791825258336579,0.00397993568901136,-0.0374522681634495,5.19
-0.00634381268779668,-0.0795538635856777,0.00398697528091748,-0.0368428495057293,5.2
-0.00630392660149994,-0.0799191010256663,0.00399377978490229,-0.0362352917991163,5.21
-0.00626397495233707,-0.0802782591115095,0.00400034719727598,-0.0356295828334852,5.22
-0.00622395979045522,-0.0806313591691058,0.00400667527022783,-0.0350257077305907,5.23
-0.00618388313579393,-0.0809784228923662,0.00401276151182617,-0.0344236489440684,5.24
-0.00614374697808504,-0.0813194723432147,0.00401860318601844,-0.0338233862594341,5.25
